idx,tweets,labels
768837733905076224,MoneyGram supports Save the Children and waives fees for donations to Red Cross after quake rocks central Italy https://t.co/J3WGLbjrqZ,"[0, 3]"
768876351654723584,"Now until end of day Tue., @54MINTsf donates $3 of every #Amatriciana pasta to victims of the #earthquake in #Italy https://t.co/4dpU6Gtc54",[0]
768848802769833984,SALISBURY: Disaster relief volunteers head out to earthquake-hit Italy https://t.co/3jRxj55JGq #Wiltshire,"[0, 3]"
768863604200398849,"Providence Business CHEF WALTER POTENZA, proprietor of Potenza Ristorante Bar in Cranston, is donating $5 for e... https://t.co/XQPOhZYOUg",[0]
768822935566086144,Weve donated over 2000 worth of BIG BEN Gloves to go FOC today to the rescue and support teams in italy.#earthquake https://t.co/LeqMYF51ZY,[0]
768630207351623681,My thoughts go out to the people of Italy who have suffered a devastating earthquake @Telstra free calls to Italy  https://t.co/vNHc6mJVjD,[0]
768771299149750276,Gioiosa Jonica These refugees live on 2 per day. They've donated what they have to help Italy's earthquake victims https://t.co/bOmySjE6DL,[0]
768836232512212992,"#BERGOGLIOS GIFT TO THE VICTIMS OF THE #EARTHQUAKE: #VATICAN FIREFIGHTERS IN AMATRICE
https://t.co/AzfQGcu2No via @In Terris - News on line",[0]
768844645824466944,Pope Dispatches Vatican Firefighters To Help In Italy Earthquake Rescue: Pope Francis on Wednesday dispatched... https://t.co/UjWKwyB4CS,"[0, 3]"
768669461847109632,#Breaking Pope dispatches Vatican firefighters to help in Italy quake rescue Read More : https://t.co/aMK7HL3Ecw,[0]
768755845085536256,#OrderofMalta activated a mobile unit assistance to aid those in #Amatrice #ItalyEarthquake https://t.co/7qLBk0oP1c https://t.co/CwRBw48hnL,[0]
768755700340228097,Rethinking #Resilience: Capacities of Relief Staff &amp; #Volunteers in Disaster Zones | https://t.co/bMNUZKf6Ze #WRR2016 #DRR #NGO #earthquake,"[0, 3]"
768704570226778113,.@MoneyGramMe announces zero-fee transactionc for Red Cross Donations following #Italy #earthquake https://t.co/td8qmoacE7 #CSR #nonprofit,"[0, 3]"
768793405103144960,These #refugees live on 2/day. They've donated what they have to help #Italy's #earthquake victims https://t.co/JCWQbyzNtz via @Independent,[0]
768837411262566400,The Pope has sent to the earthquake area of the Vatican firefighters and gendarmes https://t.co/DMjMP09xD5 https://t.co/pKiP7Jqg3V #Russia,[0]
768782150900584449,"AT&amp;T, T-Mobile and Verizon Give Free Calls to Italy: Earlier this week, a massive Earthquake... https://t.co/UJZnPWx8Sb",[0]
768765828925943808,US @verizon phone customers can call family/friends in Italy for free. #ItalyEarthquake @jnels https://t.co/USco9UmFuw,[0]
768761001407868928,"https://t.co/laGdk0raLM

Donate money for gloves for the firemen tirelessly searching the rubble

#earthquake",[0]
768857681138487301,1 DONATION FOR EVERY SALE OF AMATRICIANA PASTA FROM OUR MENU WILL GO TO THE ITALY EARTHQUAKE RELIEF IN AMATRICE https://t.co/27Ob6Qhqiu,[0]
768830560366190593,"For every plate of Bucatini all' Amatriciana we serve this week, we'll donate $2 to aid the victims of the earthquake in Amatrice, Italy.",[0]
768801811323097088,Chabad-Italy Offers Assistance to Earthquake Victims - Arranging volunteers from local Jewish community and Israel - https://t.co/gcF2yGcbry,"[0, 3]"
768755580395630592,"Earthquake in Central Italy, collection of food in the supermarkets of the Valle dAosta https://t.co/LHBocu8G3i",[0]
768624023941029888,@crocerossa Trying to obtain information on volunteer opportunities towards earthquake relief. Could you DM or provide an e-mail address?,"[0, 3]"
768886844352237569,#ICYMI: Team Rubicon UK has an assessment team of medics en route to Italy. More information: https://t.co/0cWWw5IEEd #ItalyEarthquake,"[0, 3]"
768729948651532288,"Some 1,200 people spent the night in tents after the earthquake in Italy https://t.co/q2U0aiGvaJ https://t.co/ozZCWjNqxU",[0]
768759090612989952,@HellasVeronaFC will donate 1 to earthquake relief for every spectator in the stadium on Saturday for #VerLat https://t.co/XBmO21nSww,[0]
768703895682113536,"Italy quake. Young girl found alive under rubble, but at least 247 dead. ShelterBox team arriving today. https://t.co/fqgE5H4b1z","[0, 3]"
768768668863987712,Free Airbnb shelter for earthquake survivors https://t.co/cX2l9xFZkF https://t.co/9bXx79wYFI,[0]
768819701891805185,"Lt. Colonel Tursi, Officer Commanding Italy &amp; Greece, works with authorities to see how The Salvation Army can help after Italy earthquake.","[0, 3]"
768735897982496768,"#terremoto For helping victims of the #earthquake: blankets, food, basic goods https://t.co/HwxosDfqS8",[0]
768830503646617600,For each Amatriciana we will donate  2 (  1 from us and  1 from you) to help victims of the earthquake. #Amatrice https://t.co/bU0SwDiJSw,[0]
768853321822179329,"Israel has elite search, rescue teams, field hospital on standby. Why refuse manpower when minutes matter?
https://t.co/hNvNHSVLmL
@ItalyMFA",[0]
768757554260443136,"Android Police: AT&amp;T, T-Mobile, and Verizon wave fees following earthquake in Italy ... https://t.co/Tq5XitX6Zw",[0]
768816702956113924,"Italy quake - people sleeping outdoors, in cars, in tents. ShelterBox team in place, making plans to help.","[0, 3]"
768878589064253441,"Team Rubicon UK has an assessment team of veterans, all qualified medics, en route to Italy
https://t.co/Gfdc0UTxen","[0, 3]"
768812066274578432,"""Amateur Radio Volunteers Assisting in Italian Earthquake Response"" https://t.co/KbyqaJGSq8 #amateurradio #feedly","[0, 3]"
768839641520824321,Salvationist: The #SalvationArmy is preparing to assist people in need after devastating #ItalyEarthquake: https://t.co/Rocow9nxoq,"[0, 3]"
768888657847717888,@IAPOvoice just met cool disaster response team medics going 2 #Italy #earthquake v salute u https://t.co/DWGgRteHPq https://t.co/tJcv36xwGm,[0]
769209849863221248,Quake-hit town's local dish on the menu in bid to raise funds: Food lovers and chefs in Italy and beyond are ... https://t.co/UwFBtSTxSN,[0]
768996582415106048,"Italy quake: Asylum seekers donate money, aid rebuilding efforts Asylum seekers in Italy have rallied to help survi... https://t.co/AqoHZym7Om","[0, 3]"
768671914982203392,@potus are we sending any support to Italy quake victims? The Republic of California has trained resources who can help. Get off your ass.,[0]
768917144339935233,#TheSalvationArmy in Italy is making plans to respond to the earthquake https://t.co/KczpISQzPX,"[0, 3]"
768922195884068864,"Emergency earthquake kit preparers, what are your favorite food items? Right now, we would be living on water and granola bars. Thanks!",[0]
769203124531781632,"Food the only comfort for Italys earthquake survivors, by @AFP's Ella Ide https://t.co/m3CkmLca77",[0]
769105835255533568,"KFC, McDonalds join family eateries at home and abroad in donating food and funds after Italy earthquake https://t.co/3BJdZStWQf",[0]
769157894835150848,"Queen Elizabeth II has made personal donation to support Italian Red Cross after quake, Buckingham Palace says - PA https://t.co/lHVkJG6LxV","[0, 3]"
768739298589933568,We have a collection of resources and evidence related to health and #earthquake - https://t.co/Ls3AscsllQ @CochraneLibrary #ItalyEarthquake,[0]
768687735792033792,@misaelfresz Rescuers Search for Survivors in Italy Quake That Killed 247: Rescue crews using bulldozers and their bare h...  @jesusfresz,[0]
768915808005136388,"Tent cities setup northeast of Rome after earthquake in Italy, at least 241 dead: AMATRICE, Italy -Rescue cre... https://t.co/pXltVZVHfg",[0]
768864167851810816,"Allegri, Dybala &amp; Khedira raising funds for earthquake's victims in central Italy (https://t.co/RRd2WyUct5) https://t.co/L3kM9MgpqX",[0]
768669008195235840,"Italy quake kills 159 as rescuers race to find survivors: ACCUMOLI, ITALY: Rescuers worked into... https://t.co/xSoj8x8B9G &lt;--Full Story",[0]
768895709579911168,In Support of the victims of the Italian earthquake 08/25-08/28 $5 of every Pasta Amatriciana sold will be donate to Italian Red Cross,"[0, 3]"
769064601199730688,Meanwhile in Italy asylum seekers give up their daily allowance of 2 to help earthquake survivors in the Apennines https://t.co/WzWE3vgOSF,"[0, 3]"
768664529471283201,#Rescuers Search for Survivors in Italy Quake That Killed 159 #jobs # #home: #Rescue crews using bulldozers a... https://t.co/xEczXtVP8q,[0]
768925914289704960,#ItalyEarthquake @WHO @crocerossa Field guide for crush injuries in earthquakes for medics (for print/distribute) RT https://t.co/8nGSvCpfQe,"[0, 2, 3]"
768953046726434816,Free calls to Italy in the wake of earthquake https://t.co/MQ3Unm6P20,[0]
768920839597195265,Volunteers flock to central Italy to aid in rescue efforts after earthquake - Perspectives Daily https://t.co/WQGmx1Mbc3,"[0, 3]"
768924851365040128,"Following earthquake, @comcast offers customers free calls and texts to Italy.https://t.co/qolcOBbcLi",[0]
768893579951419392,Join Slow Food USA and us to raise money to support the relief of the victims in #Amatrice and surrounding areas!... https://t.co/611qHwiYQm,"[0, 1, 3]"
769041120693260288,Donations to churches in Malta this weekend will go towards the victims of the Italy earthquake. #TerremotoItalia  https://t.co/hsWWgO7svh,[0]
768687335600828416,Italy earthquake: Death toll rises to 247: Rescue crews using bulldozers and their bare hands raced to dig out survivors from a stron...,[0]
768917947297435648,"So, so proud of AC Milan international Keisuke Honda who donated $20,000 to earthquake victims.  Marvelous example of solidarity.  BRAVO!",[0]
768737582800928770,"#Earthquake Collection efforts taking place in #Florence today from 10am-10pm (asking for clothes, shoes, water) https://t.co/BVq2ADfSo4","[0, 1]"
768661566170406912,Rescue workers race to find Italy quake survivors https://t.co/iDdZrnp2g1 [via @France24_en],[0]
769181038648053760,ITALY: Italy's museums offer takings to restore quake-hit region: Italy's museums will donate all money raise... https://t.co/ZwGmTPgaeI,[0]
768904081830055936,"Bucatini Amatriciana 
Appetizer $12.00

100% of tonights sales of this dish will be donated to the earthquake... https://t.co/0miQLU5SMK",[0]
768841605348466690,The inhabitants of Italy to massively donate blood for the victims of the earthquake https://t.co/OCOU0yfEYh https://t.co/onqfazoKfm #News,[0]
768892831704363008,#Asylumseekers - Asylum seekers volunteer in wake of Italian earthquake https://t.co/i4dm532POu,"[0, 3]"
768902814382764033,The Salvation Army International - The Salvation Army in Italy Prepares Earthquake Response https://t.co/3mK3YnIgbO,"[0, 3]"
768908958383820800,Earthquake relief efforts: Amatriciana for Amatrice ($2 donated per every dish) https://t.co/FXQUM1UH0z https://t.co/jyK4kXEJ9k,[0]
768683638837878784,business: Death toll of Italys quake rose to 247 and rescue crews are searching for survivors ... https://t.co/3FZ1Lbjn7i,[0]
769269646092410880,IsraAID: On the Ground in Italy's Quake Affected Region #fundrasing. https://t.co/ZagIYBn4dt,"[0, 3]"
768906567701831680,Italy has reacted with unprecedented solidarity to the earthquake. Too many people reached the concerned areas and too much food was donated,[0]
768888082510651392,"Antonio Putini, 97, sleeps with his dog in a temporary shelter set up in a gymnasium in Amatrice, central Italy, ... https://t.co/haHdMRIne5",[0]
768779982751621120,Caritas is raising funds for Italy's quake's victims - https://t.co/nFOM3cyEj0,[0]
769321604778192896,Food the only comfort for Italys earthquake survivors - The Local https://t.co/eAcB9o7TyY,[0]
769033292540706820,"#jobs #jobsearch # #Italy quake: Asylum seekers donate money, aid rebuilding efforts:  
           #LONDON: A... https://t.co/bEcNZoABxI","[0, 3]"
768899934791663616,"Aosta, collection of food and essential goods for the earthquake victims https://t.co/zAywmFds2K",[0]
768807038373793792,"Earthquake - from Canada Italian-Canadians are doing their utmost in raising funds for solidarity 
https://t.co/U8p8VntfC2",[0]
768919887972446208,Comcast Provides Free Calls to Italy Following Earthquake https://t.co/LXnoehWOC8,[0]
768961034702852096,"""Italy: Refugee volunteers help earthquake rescue effort in Amatrice""  YouTube  https://t.co/NxcTlvR3Xi","[0, 3]"
768664430351646721,"Rescuers desperately search for survivors after a powerful quake shook central #Italy Wednesday, leaving at least... https://t.co/47Dqphk1w1",[0]
768927622214586368,"#ACMilan's Keisuke Honda plans to donate 20,000 for the Italian earthquake relief. https://t.co/yxoO2vaAdr",[0]
768659409815961600,Italy quake kills 159 as rescuers race to find survivors - Accumoli (Italy) (AFP) - Rescuers worked into the ea... https://t.co/M56lmscY3M,[0]
769162209494724608,"Comfort food for Italy quake survivors In a children's play park in the tiny Italian village of Illica, survivors ... https://t.co/3nlT9G2EqK",[0]
769007752404279296,"Scrap DealerItaly quake: Asylum seekers donate money, aid rebuilding efforts - Times of... https://t.co/w9XHeHUPQQ https://t.co/95Ydm4NUg5","[0, 3]"
768921273036476417,"I've #justdonated to Italy earthquake victims. Donate on @justgiving and help raise 5,000 https://t.co/9gT887nmrD",[0]
768919220130152448,"Call now, check on your loved ones - Optimum customers: free calls to Italy after quake https://t.co/hDcFuL1Sfs via @dailyrecord",[0]
769211010163019776,#ITALY-Earthquake-#Queen Elizabeth-Personal donation to support Italian Red Cross after quake-Buckingham Palace says https://t.co/SuRbGP5VVR,"[0, 3]"
768875864041791488,Italian-Americans raising money after quake https://t.co/R5I4FHFqMO,"[0, 3]"
769311346378829824,In pics: Makeshift shelters house Italy's quake refugees - The Local https://t.co/4Gtp1z5Ycq,[0]
768668945742049281,Rescuers search for survivors in Italy quake that killed 159 (AP) Do relief supplies include pet items? #PetRelief  https://t.co/UHj6Be3dcr,[0]
768910608980992000,"The very best of Italy. More than 5,000 among firefighters, law enforcement and voluntary rescuers. 

#earthquake  https://t.co/heg0xFtEH6","[0, 3]"
768679577019305984,"Rescuers search for survivors in Italy quake that killed 247: AMATRICE, Italy (AP)  Rescue crews using bulld... https://t.co/5H2re1tsJp",[0]
768687908974833665,Italy quake kills 247 as rescuers race to find survivors: Rescue crews using bulldozers and their bare hands ... https://t.co/omopo6rPyB,[0]
768890414996873217,Latest: Italy: Refugee volunteers help earthquake rescue effort in Amatrice https://t.co/F9rS5mBiRs,"[0, 3]"
768927343112970240,"AC Milan's Keisuke Honda and Juve's Sami Kheidra each plan to donate 20,000 for earthquake relief. Fantastic gesture!",[0]
768771444742299649,"Rochester's Italian American Community Center is raising funds to help earthquake victims in Central Italy.
https://t.co/BSz9toOMZS",[0]
768889145582194688,#Amatrice Over 700 restaurants raising funds for earthquake survivors with signature dish! https://t.co/UGSXtrIxpg,[0]
768978828639305728,"##Italy: Makeshift camp set up for Pescara del Tronto quake victims https://t.co/HaLlbWKsFh
#Video, VideoNews, news, ruptly, Video), world",[0]
768662818707034112,Italy Quake Kills 159 as Rescuers Race to Find Survivors | https://t.co/j3rgOw1tet | Outlook Wires,[0]
