idx,tweets,labels
592218605044912128,25000 food packets from Delhi Sikh Gurudwara Management Committee to be sent to Nepal daily until they need it.  #NepalEarthquake,[0]
592219443742134272,Pakistan sends medical and food supplies to Nepal http://t.co/TOYg3jkEoQ  http://t.co/0NNEZwFy9v,[0]
592220239095431168,"army rushes medical aid to nepal. indigo,spacejet taking relief materials free of cost to nepal.
#earthquake",[2]
592220359803437056,"Lack of blood in blood bank in nepal.
#QuakeNepal
@BBCWorld
@ibnlive",[1]
592220518763274241,requirement of ambulances and buses as HM @BJPRajnathSingh requested to rescue ppl in Nepal i hope you have decided https://t.co/hw9FqINGWh,"[1, 3]"
592220994326040576,@actindia @narendramodi @PMOIndia SGPC already sending daily food to Nepal.Salute to Sikh to Serve Humanity.Above religious,[0]
592221039867793408,"From water to electricity, no safe shelter, no toilets, no food and rain. You're facing a lot #Nepal citizens. Have strength and be safe",[1]
592222331025502208,@WHO In need of your valuable assistance and emergency medical aid to the earthquake affected areas of Nepal and India.,[3]
592222997156474880,"@PMOIndia @narendramodi @SushmaSwaraj ji pls send buses to evaquate people, arrande droping of water, food, blanket in nepal to save life",[1]
592223073996124160,"Sikh bodies to send Langar to Nepal. 25,000 food packets per day for as long as it is required   http://t.co/dWmRzxQpRg","[0, 5]"
592224415170973696,"International rescuers, aid dispatched to Nepal
http://t.co/QvpI9AxjYq
#NepalEarthquake #NepalQuake #NepalQuakeRelief http://t.co/XhlOBp52mD",[5]
592224438575190016,"Spoke to CMO, asked them to everyone that medical treatment will be free of cost for injured in #earthquake: SS Ahluwalia, Siliguri",[2]
592224514198540288,"#BREAKING: Bangladesh govt declared to stand beside Nepal with rescue team, medical and other supports. #earthquake http://t.co/sU7HW99Uqs",[2]
592224931875794944,#TimesofIndia #TOI Sikh bodies to send food packets for Nepal quake victims Delhi Sikh Gurdwara Management Committee (DSGMC) and Shiromani ,[0]
592229010060410880,Sikh bodies to send food packets for Nepal quake victims: Delhi Sikh Gurdwara Management Committee (DSGMC) and... http://t.co/yIgYLxPoEJ,[0]
592230594920058880,"4, C-130 air-crafts with the facilities of a 30 bed hospital, will be dispatched to Nepal by Pakistan, today.",[5]
592230864123088896,Thank you Bhutan. Bhutan joins the Nepal relief operations with 31 member medical team upon the Royal command of the King. #NepalQuake,"[2, 5]"
592232533900701696,"Nepal devastated by 7.8 quake . Help us provide immediate medical care, food, &amp; water: text MFR to 41444. http://t.co/9cLvEfIt3z",[1]
592233154699624448,"Pakistan Dispatched 4 C-130 Hercules' with Relief Goods and Hospital to Nepal. 

#PakistanNavy http://t.co/ZCxCLckQwk",[5]
592233496615071745,25000 Food packets daily being send to Nepal But no one covered the news.,[0]
592233687825055745,"2000 ready to eat meals among other food items, water, medicines, 200 tents, 600 blankets &amp; other necessities sent to Nepal by Pakistan","[0, 2, 5]"
592233887851368448,Red Cross responders trained in first aid + search and rescue are providing assistance in #Nepal. How you can help: http://t.co/dRelU2gqVe,"[0, 2]"
592236359823151104,"MT @KanakManiDixit Blood donations needed. Call Dr. Manita at 98510-84500, Nepal Red Cross Blood Bank. #NepalQuake #hmrd via ^ac",[3]
592236529654702080,"clean water, food, rescue &amp; medicos is need of the nation now. #earthquake #kathmandu http://t.co/BUleYYUAb5",[1]
592237706119225344,@BJPRajnathSingh @SushmaSwaraj Our medical team want 2 help quake victims in Nepal wth relief &amp; medicines.pls help with transport.,[2]
592237757226881025,"Team of Orthopedic, Neurosurgeon, General medicine &amp; Anesthetic ready to be dispatched to Nepal. Waiting for NDRF to call. #IndiaWithNepal","[2, 5]"
592238754825273345,@hrishikeshtwitt A team of doctors and volunteers is on its way to Nepal. We'll get in touch with you should we need more assistance (2/2),[2]
592239615194439680,HF ready to send medical team and survival kits to #Nepal. Pls donate to our disaster fund at http://t.co/OLcpJIQU4X http://t.co/quahFqkR33,[2]
592239653077393408,"#Nepal: UNICEF delivering prepositioned supplies to meet childrens immediate needs for protection, water &amp; sanitation, health and nutrition","[2, 5]"
592239782618636288,"South African medical, search and rescue personnel prepare to go to Nepal
http://t.co/xKL6ofCFGg http://t.co/UyyoIfBxVl",[2]
592239896103780352,"#Pak dispatches four C-130 planes carrying a 30-bed field hospital, medical teams,S &amp; R, relief supplies to #Nepal 
http://t.co/iymbKwhI2l",[2]
592240257518542848,"Nepal earthquake: Aid material, doctors and relief workers from near countries began arriving http://t.co/5y5QUzFZmr",[2]
592241024249925632,"@MEAIndia ""Need 10 medium &amp; heavy lift helicopters, fixed wing aircraft, water treatment plants urgently"": Ram Sharan Mahant (FinMin Nepal)",[1]
592241031162105856,"""@Komal_Indian: For blood requirements in Kathmandu Contact Mr. Adhikari 00977-9862005225"" EARTHQUAKE AGAIN","[0, 2, 4]"
592242055788658688,Indian Railway has desptchd one lakh minerl water bottls to #Kathmandu in #earthquake as relief material through the IAF #IndiawithNepal,[0]
592244636325978112,16000 packets of food sent by @derasachasauda @Gurmeetramrahim  to help people of Nepal #MSGHelpEarthquakeVictims,[0]
592244931181293568,"Selfless efforts made Bharat so Proud.

Amritsar Sikh group prepared 20000+ food packets for Nepal Everyday..... http://t.co/HCUCNeFJca",[0]
592245464700833792,"People,viber billing is switched off,use viber to communicate wherever internet connection is available #earthquake  https://t.co/MasSlPggmf",[0]
592245742774849537,"#MSGHelpEarthquakeVictims  #NepalEarthquake  http://t.co/NVCv4gc7cr
Already 16k Food Packets Delivered 4 Rescue operation @ Nepal Amazing!",[0]
592247011862188032,"@RSSorg goes Nepal with drinking water for Nepalese , #SoulVultures Christian missionaries gone with Holy Water to convert them. #NepalQuake",[0]
592247418374094848,"To provide relief to EQ victims in Nepal,4 C-130 acs with 30 bedded hosp,Army Drs,special search&amp;rescue teams, food items left 4 Nepal-1/2",[0]
592247726194040832,"India sending personnel, medical aid &amp; food supplies to Nepal. Defense minister live tweeting. 1,157 dead and rising https://t.co/LXggsHYIU7","[0, 2]"
592247746251214848,Urgent #NepalQuake : Blood shortage in #Kathmandu. For Blood donation call Dr. Manita at 98510-84500 at Nepal Red Cross Blood Bank.,"[1, 3]"
592247872919183361,"Delhi BJP sent 2 truck Rice,Medicine &amp; Relief Material &amp; Shiromani Gurdwara Parbandhak Committee will send 25K Food packet daily 2 Nepal","[0, 5]"
592248331339898880,Cont..to Nepal. Indian railway and Railway Minister @sureshpprabhu have sent 100000 water bottles to Nepal. Hats off to all. #NepalQuake,[0]
592249577006239744,"FYI, @MoHFW_INDIA
sent 15 tonnes of meds, 34 member med team- 10 Ortho Surgeons,4 Anesthetists, 12  Nurses 8 OT Technicians today to #Nepal","[0, 2, 5]"
592250138451578880,Durbar Square damaged in 1934 earthquake &amp; again today. We need to learn and not let this keep happening #NepalQuake http://t.co/3DvXp6aovs,[6]
592250977043910656,Langar meals available at Sikh Gurdwara at Kupondol near Bagmati Bridge #Nepal #NepalQuakeRelief : @KanakManiDixit,"[0, 4]"
592251272482267136,The Union Health and Family Welfare Ministry has rushed 15 tonnes of medicines to Nepal today.,"[2, 5]"
592251391508283392,The Ministry has also sent a 34 member medical team to the earthquake affected areas of Nepal to provide emergency medical relief.,"[2, 5]"
592251449054076928,RSS have sent 20000 swyamsevak to Nepal. Shiromoni gurudwara sent 25000 food packets to Nepal. Salute. #NepalEarthquake,[0]
592252959884320768,"#nepal #NepalEarthquake ""Free 24hr medicine service"" Prasit kandel +9779851133822 Shailesh Sharma +9779851017553","[2, 4]"
592254742979444736,"Pakistan Army is sending 2000 meals,200 tents,medicine,600 blankets n other necessary items2 #Nepal #NepalEarthquake https://t.co/5YmhmzemQX","[0, 2, 5]"
592256891226468352,People in #nepal need blood.. Can India help them by providing the some blood? #blooddonation #NepalEarthquake,[3]
592257707408642048,"After observation, I humbly request with Nepal Government that please provide drinkable water to every small &amp; big safety camp around KTM.","[1, 4]"
592258310696501248," #News  World Vision flies in help to Nepal: TENTS, medicine and hygiene packs are being flown in by World ... http://t.co/INGFasTbhf",[0]
592258807683686400,"India sends mobile hospital with doctors &amp; medical aid, as hospitals in Nepal don't have enough rooms &amp; doctors to help the injured.","[0, 1, 2, 5]"
592259302917677057,"#message 
We need a blood ..Nepal Red Cross  society has announce that we are loosing the blood from blood bank... http://t.co/1b0trjBua6",[3]
592261510048522242,"GREAT! Kudos! ""@JPNadda_bjp : Rushed 15 tonnes of medicines,34-member team of doctors and medical experts to quake hit areas of Nepal.""","[0, 2]"
592262004263424002,"4 PAF aircraft w/ rescue &amp; relief assistance, incl a 30-bed mobile hospital have left for #Nepal
#PakStandsWithNepal http://t.co/RJQ8a9OWhB","[0, 5]"
592262151416459264,"Sikh bodies to send around 45K food packets daily to Nepal.

Delhi Sikh Gurdwara Management Committee (DSGMC) and S http://t.co/HQ5fzrD4ZZ",[0]
592262421433098240,@BJPRajnathSingh ji  instructed #SSB to set up camps along the border to provide medical help to tourists crossing #India- Nepal border,[2]
592262536063492096,"RT JPNadda_bjp: Rushed 15 tonnes of medicines,34-member team of doctors and medical experts to quake hit areas of Nepal.",[2]
592263482415845376,"Deupur Gairibisauna of Kavre- no houses left, no food and livestock trapped under debris. plz go for help is anyone is near. #help #nepal",[1]
592264283704070144,@PlanAsia @unnikru Great work @SC_Nepal #SaveTheChildren Blood Bank has now announced for the need of more blood! Please spread this news,[3]
592265539377967106,"Oxfam #Nepal appeal launched to deliver water, sanitation and emergency food supplies. Please donate here: http://t.co/KSquUdI0cp",[1]
592267700853821440,"Nepal Medical College,  Jorpati. 
Tent/tarpaulin needed urgent.

where we got redcross facilitate http://t.co/oaScqmkL8R","[1, 3]"
592269368668491776,"#Bhutan ""His Majesty commanded 31 surgeons, medical specialists, nurses &amp; technicians to join in the medical &amp; relief operations in #Nepal""",[2]
592270761898811392,"Anyone struggling to find food in Thamel, Jamsikhel &amp; Lazimpat Tings Tea kitchen is open &amp; trying their best https://t.co/qixe6lf7ui #Nepal",[0]
592271940242444289,"http://t.co/vFCkZhBXHM organising transport for docs,medical staff to volunteer in #Nepal #medical #relief Contact:vidyakrishnan13@gmail.com","[0, 2]"
592272296863215616,"Blankets are on their way to Nepal from Victoria.
Stay strong Nepal. We are with you.

Victorians Stand Together For Nepal",[0]
592272663910817792,"Delhi Sikh Gurdwara Managemnt Committee to send 25k, SGPC to send 20k food packets to Nepal everyday#proud of sikh community",[0]
592273283233353728,@narendramodi ...thousand Indians stranded in Nepal....plz help them..no water nothing to eat...queuing outside airport #NepalEarthquake,[1]
592273349574811648,"Israel Sends Rescue Team To Aid Nepal Earthquake Victims.
 http://t.co/ju8e54vKcu",[5]
592274977384075264,@SrBachchan #NepalEarthquake #NepalQuakeRelief Indian Railway to provide 1Lakh mineral water to Nepal! #Respect #HELPNEPAL #SaveNepal,[0]
592275018131771392,#MSGHelpEarthquakeVictims As asked by @PMOIndia packed food dispatched to Nepal under guidance of St.... http://t.co/bs8N7Ayd2k,[0]
592277527432859649,"We need to provide clean water urgently - Roger Hodgson, Save the Children Nepal #NepalEarthquake",[1]
592277729430474752,"Qatar groups rally to collect funds, aid for Nepal earthquake victims http://t.co/8FG1FqHogC http://t.co/2XORFtJXgc",[5]
592278091386454016,The Government of Bangladesh is sending humanitarian assistance including medical teams and medicine to #Nepal in... http://t.co/Ig53ABI33z,[2]
592278198596997121,"Pakistan sending four C-130 aircraft carrying  30-bed hospital, search and rescue  teams and relief items to Nepal tomorrow.",[0]
592278364418801664,"@kundadixit @KanakManiDixit 3 IndianAirForce big birds landed in Nepal w/relief teams, anothr w/mobile hospital/35 docs tnite enr",[5]
592278726328463360,#ArtofLiving #volunteers @vfapn distributing food &amp; settling all at centres turned into #relief centres. #Earthquake,"[0, 5]"
592279031594123264,UP govt dispatches 21 trucks of relief material &amp; a 30-doctor delegation from King George Medical University for Nepal #earthquake relief.,"[0, 2, 5]"
592279403679223809,There is shortage of Blood as well as oxygen cylinders...Nepal is in huge crisis.,[1]
592279426030641153,I request to SPGC pls send food to needy  people of Nepal they want food and water pls send them as soon as possible.,[1]
592279583606632448,"RT  Ankit_Tyagi01: Delhi government to send relief material to Nepal and Bihar. Preparations on to send drinking water, food packets, medic",[0]
592281143434608640,"Teaching Hospital, Kathmandu Medical Hospital and many others urgently need blood. Plz donate. #donateblood #earthquake",[3]
592281354680696832,"@thekiranbedi @realpreityzinta @rks_14 @narendramodi Give me protection for Nepal,Give For Food ,Water And Medician ,India Help for nepal.:)",[1]
592282804114870272,"If O+ve Blood is needed around Ilam, I am ready just mention. #EarthQuake #NepalEarthquake","[0, 2]"
592283024668131328,"@diplop_chalise Hi, outbound Viber Out calls from Nepal are currently free.  Free inbound Viber Out calls to Nepal will be available soon.",[0]
592283358391996416,"IDF search and rescue team, field hospital to depart for Nepal tonight  (total of 260 personnel and equipment) http://t.co/iFBxoEGbi6",[0]
592284518796529664,"@HMOIndia, @PMOIndia,

I Requested to PM. Mr. Modi, Please Provide some Dry Food, Biscuits or Mineral Waters for Nepal Effected People's.",[1]
592285545444679681,@OYERJALOK @SunnyLeone @mariagorettiz @kichiepoo GOI has sent 1 Lac water bottles to Nepal.,[0]
592286342073028608,"Chirayu hospital has been evacuated after cracks after #NepalQuake , ishan hospital treating patients on the road. #Nepal",[6]
